Time [s],ID,Message,Signal Name,Signal Value
3.018129,0x108,MRR_Status_SwVersion,CAN_PBL_Release_Revision,44.09
3.018129,0x108,MRR_Status_SwVersion,CAN_PBL_Promote_Revision,144.2
3.018129,0x108,MRR_Status_SwVersion,CAN_PBL_Field_Revision,6.64
3.018129,0x175,MRR_Header_SensorPosition,CAN_SENSOR_HANGLE_OFFSET,0.11
3.018129,0x175,MRR_Header_SensorPosition,CAN_SENSOR_LONG_OFFSET,548.81
3.018129,0x175,MRR_Header_SensorPosition,CAN_SENSOR_LAT_OFFSET,642.55
3.018129,0x175,MRR_Header_SensorPosition,CAN_SENSOR_POLARITY,0.7
3.018129,0x174,MRR_Header_SensorCoverage,CAN_RANGE_COVERAGE,49.07
3.018129,0x174,MRR_Header_SensorCoverage,CAN_DOPPLER_COVERAGE,100.76
3.018129,0x174,MRR_Header_SensorCoverage,CAN_SENSOR_FOV_HOR,93.78
3.018129,0x173,MRR_Header_AlignmentState,CAN_AUTO_ALIGN_HANGLE,-0.11
3.018129,0x173,MRR_Header_AlignmentState,CAN_AUTO_ALIGN_HANGLE_QF,0.49
3.018129,0x173,MRR_Header_AlignmentState,CAN_AUTO_ALIGN_HANGLE_REF,0.15
3.018129,0x173,MRR_Header_AlignmentState,CAN_ALIGNMENT_STATE,5.03
3.018129,0x173,MRR_Header_AlignmentState,CAN_ALIGNMENT_STATUS,3.44
3.018129,0x171,MRR_Header_Timestamps,CAN_SENSOR_TIME_STAMP,303959401.54
3.018129,0x171,MRR_Header_Timestamps,CAN_DET_TIME_SINCE_MEAS,128.84
3.018129,0x170,MRR_Header_InformationDetections,CAN_LOOK_INDEX,36960.97
3.018129,0x170,MRR_Header_InformationDetections,CAN_LOOK_ID,2.17
3.018129,0x170,MRR_Header_InformationDetections,CAN_SCAN_INDEX,11397.73
3.018129,0x170,MRR_Header_InformationDetections,CAN_NUMBER_OF_DET,17.4
3.018129,0x170,MRR_Header_InformationDetections,CAN_ALIGN_UPDATES_DONE,55251.64
3.018129,0x109,MRR_Status_Temp_Volt,CAN_Processor_Temp1,29.27
3.018129,0x109,MRR_Status_Temp_Volt,CAN_3_3_V_DAC,18.92
3.018129,0x109,MRR_Status_Temp_Volt,CAN_Processor_Thermistor,-28.24
3.018129,0x109,MRR_Status_Temp_Volt,CAN_3_3_V_RAW,7.13
3.018129,0x109,MRR_Status_Temp_Volt,CAN_MMIC_Temp1,30.3
3.018129,0x109,MRR_Status_Temp_Volt,CAN_5_V,18.86
3.018129,0x109,MRR_Status_Temp_Volt,CAN_1_25_V,15.91
3.018129,0x109,MRR_Status_Temp_Volt,CAN_BATT_VOLTS,13.03
3.018129,0x123,MRR_Detection_004,CAN_DET_AMPLITUDE_04,-41.72
3.018129,0x123,MRR_Detection_004,CAN_DET_VALID_LEVEL_04,0.6
3.018129,0x123,MRR_Detection_004,CAN_DET_RANGE_RATE_04,-66.28
3.018129,0x123,MRR_Detection_004,CAN_SCAN_INDEX_2LSB_04,1.09
3.018129,0x123,MRR_Detection_004,CAN_DET_RANGE_04,240.37
3.018129,0x123,MRR_Detection_004,CAN_DET_CONFID_AZIMUTH_04,2.17
3.018129,0x123,MRR_Detection_004,CAN_DET_AZIMUTH_04,-1.05
3.018129,0x123,MRR_Detection_004,CAN_DET_HOST_VEH_CLUTTER_04,0.46
3.018129,0x123,MRR_Detection_004,CAN_DET_ND_TARGET_04,0.68
3.018129,0x123,MRR_Detection_004,CAN_DET_SUPER_RES_TARGET_04,0.87
3.018129,0x15f,MRR_Detection_064,CAN_DET_AMPLITUDE_64,36.17
3.018129,0x15f,MRR_Detection_064,CAN_DET_VALID_LEVEL_64,0.62
3.018129,0x15f,MRR_Detection_064,CAN_DET_RANGE_RATE_64,-78.25
3.018129,0x15f,MRR_Detection_064,CAN_SCAN_INDEX_2LSB_64,2.42
3.018129,0x15f,MRR_Detection_064,CAN_DET_RANGE_64,249.13
3.018129,0x15f,MRR_Detection_064,CAN_DET_CONFID_AZIMUTH_64,0.77
3.018129,0x15f,MRR_Detection_064,CAN_DET_AZIMUTH_64,2.27
3.018129,0x15f,MRR_Detection_064,CAN_DET_HOST_VEH_CLUTTER_64,0.36
3.018129,0x15f,MRR_Detection_064,CAN_DET_ND_TARGET_64,0.13
3.018129,0x15f,MRR_Detection_064,CAN_DET_SUPER_RES_TARGET_64,0.54
3.018129,0x15e,MRR_Detection_063,CAN_DET_AMPLITUDE_63,19.6
3.018129,0x15e,MRR_Detection_063,CAN_DET_VALID_LEVEL_63,0.99
3.018129,0x15e,MRR_Detection_063,CAN_DET_RANGE_RATE_63,120.79
3.018129,0x15e,MRR_Detection_063,CAN_SCAN_INDEX_2LSB_63,1.51
3.018129,0x15e,MRR_Detection_063,CAN_DET_RANGE_63,155.96
3.018129,0x15e,MRR_Detection_063,CAN_DET_CONFID_AZIMUTH_63,1.24
3.018129,0x15e,MRR_Detection_063,CAN_DET_AZIMUTH_63,-2.3
3.018129,0x15e,MRR_Detection_063,CAN_DET_HOST_VEH_CLUTTER_63,0.5
3.018129,0x15e,MRR_Detection_063,CAN_DET_ND_TARGET_63,0.34
3.018129,0x15e,MRR_Detection_063,CAN_DET_SUPER_RES_TARGET_63,0.36
3.018129,0x15d,MRR_Detection_062,CAN_DET_AMPLITUDE_62,49.24
3.018129,0x15d,MRR_Detection_062,CAN_DET_VALID_LEVEL_62,0.59
3.018129,0x15d,MRR_Detection_062,CAN_DET_RANGE_RATE_62,-29.63
3.018129,0x15d,MRR_Detection_062,CAN_SCAN_INDEX_2LSB_62,0.68
3.018129,0x15d,MRR_Detection_062,CAN_DET_RANGE_62,97.12
3.018129,0x15d,MRR_Detection_062,CAN_DET_CONFID_AZIMUTH_62,0.45
3.018129,0x15d,MRR_Detection_062,CAN_DET_AZIMUTH_62,1.58
3.018129,0x15d,MRR_Detection_062,CAN_DET_HOST_VEH_CLUTTER_62,0.8
3.018129,0x15d,MRR_Detection_062,CAN_DET_ND_TARGET_62,0.08
3.018129,0x15d,MRR_Detection_062,CAN_DET_SUPER_RES_TARGET_62,0.06
3.018129,0x15c,MRR_Detection_061,CAN_DET_AMPLITUDE_61,4.42
3.018129,0x15c,MRR_Detection_061,CAN_DET_VALID_LEVEL_61,0.32
3.018129,0x15c,MRR_Detection_061,CAN_DET_RANGE_RATE_61,13.91
3.018129,0x15c,MRR_Detection_061,CAN_SCAN_INDEX_2LSB_61,0.91
3.018129,0x15c,MRR_Detection_061,CAN_DET_RANGE_61,220.9
3.018129,0x15c,MRR_Detection_061,CAN_DET_CONFID_AZIMUTH_61,0.33
3.018129,0x15c,MRR_Detection_061,CAN_DET_AZIMUTH_61,1.24
3.018129,0x15c,MRR_Detection_061,CAN_DET_HOST_VEH_CLUTTER_61,0.73
3.018129,0x15c,MRR_Detection_061,CAN_DET_ND_TARGET_61,0.34
3.018129,0x15c,MRR_Detection_061,CAN_DET_SUPER_RES_TARGET_61,0.76
3.018129,0x15b,MRR_Detection_060,CAN_DET_AMPLITUDE_60,60.38
3.018129,0x15b,MRR_Detection_060,CAN_DET_VALID_LEVEL_60,0.51
3.018129,0x15b,MRR_Detection_060,CAN_DET_RANGE_RATE_60,0.42
3.018129,0x15b,MRR_Detection_060,CAN_SCAN_INDEX_2LSB_60,1.19
3.018129,0x15b,MRR_Detection_060,CAN_DET_RANGE_60,149.95
3.018129,0x15b,MRR_Detection_060,CAN_DET_CONFID_AZIMUTH_60,1.1
3.018129,0x15b,MRR_Detection_060,CAN_DET_AZIMUTH_60,2.47
3.018129,0x15b,MRR_Detection_060,CAN_DET_HOST_VEH_CLUTTER_60,0.67
3.018129,0x15b,MRR_Detection_060,CAN_DET_ND_TARGET_60,0.31
3.018129,0x15b,MRR_Detection_060,CAN_DET_SUPER_RES_TARGET_60,0.6
3.018129,0x15a,MRR_Detection_059,CAN_DET_AMPLITUDE_59,36.66
3.018129,0x15a,MRR_Detection_059,CAN_DET_VALID_LEVEL_59,0.11
3.018129,0x15a,MRR_Detection_059,CAN_DET_RANGE_RATE_59,51.7
3.018129,0x15a,MRR_Detection_059,CAN_SCAN_INDEX_2LSB_59,0.17
3.018129,0x15a,MRR_Detection_059,CAN_DET_RANGE_59,200.01
3.018129,0x15a,MRR_Detection_059,CAN_DET_CONFID_AZIMUTH_59,1.44
3.018129,0x15a,MRR_Detection_059,CAN_DET_AZIMUTH_59,-2.65
3.018129,0x15a,MRR_Detection_059,CAN_DET_HOST_VEH_CLUTTER_59,0.73
3.018129,0x15a,MRR_Detection_059,CAN_DET_ND_TARGET_59,0.05
3.018129,0x15a,MRR_Detection_059,CAN_DET_SUPER_RES_TARGET_59,0.83
3.018129,0x159,MRR_Detection_058,CAN_DET_AMPLITUDE_58,-53.83
3.018129,0x159,MRR_Detection_058,CAN_DET_VALID_LEVEL_58,0.56
3.018129,0x159,MRR_Detection_058,CAN_DET_RANGE_RATE_58,-98.86
3.018129,0x159,MRR_Detection_058,CAN_SCAN_INDEX_2LSB_58,1.86
3.018129,0x159,MRR_Detection_058,CAN_DET_RANGE_58,193.4
3.018129,0x159,MRR_Detection_058,CAN_DET_CONFID_AZIMUTH_58,0.35
3.018129,0x159,MRR_Detection_058,CAN_DET_AZIMUTH_58,0.11
3.018129,0x159,MRR_Detection_058,CAN_DET_HOST_VEH_CLUTTER_58,0.01
3.018129,0x159,MRR_Detection_058,CAN_DET_ND_TARGET_58,0.78
3.018129,0x159,MRR_Detection_058,CAN_DET_SUPER_RES_TARGET_58,0.22
3.018129,0x158,MRR_Detection_057,CAN_DET_AMPLITUDE_57,61.48
3.018129,0x158,MRR_Detection_057,CAN_DET_VALID_LEVEL_57,0.71
3.018129,0x158,MRR_Detection_057,CAN_DET_RANGE_RATE_57,25.31
3.018129,0x158,MRR_Detection_057,CAN_SCAN_INDEX_2LSB_57,0.13
3.018129,0x158,MRR_Detection_057,CAN_DET_RANGE_57,221.3
3.018129,0x158,MRR_Detection_057,CAN_DET_CONFID_AZIMUTH_57,0.14
3.018129,0x158,MRR_Detection_057,CAN_DET_AZIMUTH_57,-0.41
3.018129,0x158,MRR_Detection_057,CAN_DET_HOST_VEH_CLUTTER_57,0.04
3.018129,0x158,MRR_Detection_057,CAN_DET_ND_TARGET_57,0.26
3.018129,0x158,MRR_Detection_057,CAN_DET_SUPER_RES_TARGET_57,0.16
3.018129,0x157,MRR_Detection_056,CAN_DET_AMPLITUDE_56,-37.44
3.018129,0x157,MRR_Detection_056,CAN_DET_VALID_LEVEL_56,0.49
3.018129,0x157,MRR_Detection_056,CAN_DET_RANGE_RATE_56,84.46
3.018129,0x157,MRR_Detection_056,CAN_SCAN_INDEX_2LSB_56,2.06
3.018129,0x157,MRR_Detection_056,CAN_DET_RANGE_56,75.34
3.018129,0x157,MRR_Detection_056,CAN_DET_CONFID_AZIMUTH_56,2.32
3.018129,0x157,MRR_Detection_056,CAN_DET_AZIMUTH_56,3.07
3.018129,0x157,MRR_Detection_056,CAN_DET_HOST_VEH_CLUTTER_56,0.96
3.018129,0x157,MRR_Detection_056,CAN_DET_ND_TARGET_56,0.97
3.018129,0x157,MRR_Detection_056,CAN_DET_SUPER_RES_TARGET_56,0.23
3.018129,0x156,MRR_Detection_055,CAN_DET_AMPLITUDE_55,53.66
3.018129,0x156,MRR_Detection_055,CAN_DET_VALID_LEVEL_55,0.63
3.018129,0x156,MRR_Detection_055,CAN_DET_RANGE_RATE_55,25.99
3.018129,0x156,MRR_Detection_055,CAN_SCAN_INDEX_2LSB_55,1.76
3.018129,0x156,MRR_Detection_055,CAN_DET_RANGE_55,172.37
3.018129,0x156,MRR_Detection_055,CAN_DET_CONFID_AZIMUTH_55,0.08
3.018129,0x156,MRR_Detection_055,CAN_DET_AZIMUTH_55,2.21
3.018129,0x156,MRR_Detection_055,CAN_DET_HOST_VEH_CLUTTER_55,0.38
3.018129,0x156,MRR_Detection_055,CAN_DET_ND_TARGET_55,0.54
3.018129,0x156,MRR_Detection_055,CAN_DET_SUPER_RES_TARGET_55,0.98
3.018129,0x14f,MRR_Detection_048,CAN_DET_AMPLITUDE_48,-44.61
3.018129,0x14f,MRR_Detection_048,CAN_DET_VALID_LEVEL_48,0.39
3.018129,0x14f,MRR_Detection_048,CAN_DET_RANGE_RATE_48,4.3
3.018129,0x14f,MRR_Detection_048,CAN_SCAN_INDEX_2LSB_48,0.96
3.018129,0x14f,MRR_Detection_048,CAN_DET_RANGE_48,157.6
3.018129,0x14f,MRR_Detection_048,CAN_DET_CONFID_AZIMUTH_48,0.8
3.018129,0x14f,MRR_Detection_048,CAN_DET_AZIMUTH_48,-2.99
3.018129,0x14f,MRR_Detection_048,CAN_DET_HOST_VEH_CLUTTER_48,0.61
3.018129,0x14f,MRR_Detection_048,CAN_DET_ND_TARGET_48,0.77
3.018129,0x14f,MRR_Detection_048,CAN_DET_SUPER_RES_TARGET_48,0.01
3.018129,0x14e,MRR_Detection_047,CAN_DET_AMPLITUDE_47,-23.73
3.018129,0x14e,MRR_Detection_047,CAN_DET_VALID_LEVEL_47,0.84
3.018129,0x14e,MRR_Detection_047,CAN_DET_RANGE_RATE_47,-56.25
3.018129,0x14e,MRR_Detection_047,CAN_SCAN_INDEX_2LSB_47,0.99
3.018129,0x14e,MRR_Detection_047,CAN_DET_RANGE_47,248.5
3.018129,0x14e,MRR_Detection_047,CAN_DET_CONFID_AZIMUTH_47,0.94
3.018129,0x14e,MRR_Detection_047,CAN_DET_AZIMUTH_47,1.19
3.018129,0x14e,MRR_Detection_047,CAN_DET_HOST_VEH_CLUTTER_47,0.87
3.018129,0x14e,MRR_Detection_047,CAN_DET_ND_TARGET_47,0.11
3.018129,0x14e,MRR_Detection_047,CAN_DET_SUPER_RES_TARGET_47,0.32
3.018129,0x14d,MRR_Detection_046,CAN_DET_AMPLITUDE_46,-22.85
3.018129,0x14d,MRR_Detection_046,CAN_DET_VALID_LEVEL_46,0.75
3.018129,0x14d,MRR_Detection_046,CAN_DET_RANGE_RATE_46,33.98
3.018129,0x14d,MRR_Detection_046,CAN_SCAN_INDEX_2LSB_46,0.34
3.018129,0x14d,MRR_Detection_046,CAN_DET_RANGE_46,186.64
3.018129,0x14d,MRR_Detection_046,CAN_DET_CONFID_AZIMUTH_46,2.32
3.018129,0x14d,MRR_Detection_046,CAN_DET_AZIMUTH_46,2.08
3.018129,0x14d,MRR_Detection_046,CAN_DET_HOST_VEH_CLUTTER_46,0.67
3.018129,0x14d,MRR_Detection_046,CAN_DET_ND_TARGET_46,0.28
3.018129,0x14d,MRR_Detection_046,CAN_DET_SUPER_RES_TARGET_46,0.39
3.018129,0x14c,MRR_Detection_045,CAN_DET_AMPLITUDE_45,-48.45
3.018129,0x14c,MRR_Detection_045,CAN_DET_VALID_LEVEL_45,0.23
3.018129,0x14c,MRR_Detection_045,CAN_DET_RANGE_RATE_45,103.34
3.018129,0x14c,MRR_Detection_045,CAN_SCAN_INDEX_2LSB_45,2.71
3.018129,0x14c,MRR_Detection_045,CAN_DET_RANGE_45,197.22
3.018129,0x14c,MRR_Detection_045,CAN_DET_CONFID_AZIMUTH_45,1.16
3.018129,0x14c,MRR_Detection_045,CAN_DET_AZIMUTH_45,-1.83
3.018129,0x14c,MRR_Detection_045,CAN_DET_HOST_VEH_CLUTTER_45,0.62
3.018129,0x14c,MRR_Detection_045,CAN_DET_ND_TARGET_45,0.15
3.018129,0x14c,MRR_Detection_045,CAN_DET_SUPER_RES_TARGET_45,0.81
3.018129,0x14b,MRR_Detection_044,CAN_DET_AMPLITUDE_44,-0.66
3.018129,0x14b,MRR_Detection_044,CAN_DET_VALID_LEVEL_44,0.57
3.018129,0x14b,MRR_Detection_044,CAN_DET_RANGE_RATE_44,122.81
3.018129,0x14b,MRR_Detection_044,CAN_SCAN_INDEX_2LSB_44,0.29
3.018129,0x14b,MRR_Detection_044,CAN_DET_RANGE_44,76.0
3.018129,0x14b,MRR_Detection_044,CAN_DET_CONFID_AZIMUTH_44,1.82
3.018129,0x14b,MRR_Detection_044,CAN_DET_AZIMUTH_44,1.74
3.018129,0x14b,MRR_Detection_044,CAN_DET_HOST_VEH_CLUTTER_44,0.45
3.018129,0x14b,MRR_Detection_044,CAN_DET_ND_TARGET_44,0.84
3.018129,0x14b,MRR_Detection_044,CAN_DET_SUPER_RES_TARGET_44,0.9
3.018129,0x14a,MRR_Detection_043,CAN_DET_AMPLITUDE_43,-52.65
3.018129,0x14a,MRR_Detection_043,CAN_DET_VALID_LEVEL_43,0.44
3.018129,0x14a,MRR_Detection_043,CAN_DET_RANGE_RATE_43,-51.18
3.018129,0x14a,MRR_Detection_043,CAN_SCAN_INDEX_2LSB_43,0.95
3.018129,0x14a,MRR_Detection_043,CAN_DET_RANGE_43,42.27
3.018129,0x14a,MRR_Detection_043,CAN_DET_CONFID_AZIMUTH_43,2.38
3.018129,0x14a,MRR_Detection_043,CAN_DET_AZIMUTH_43,1.85
3.018129,0x14a,MRR_Detection_043,CAN_DET_HOST_VEH_CLUTTER_43,0.42
3.018129,0x14a,MRR_Detection_043,CAN_DET_ND_TARGET_43,0.9
3.018129,0x14a,MRR_Detection_043,CAN_DET_SUPER_RES_TARGET_43,0.11
3.018129,0x149,MRR_Detection_042,CAN_DET_AMPLITUDE_42,7.84
3.018129,0x149,MRR_Detection_042,CAN_DET_VALID_LEVEL_42,0.43
3.018129,0x149,MRR_Detection_042,CAN_DET_RANGE_RATE_42,114.23
3.018129,0x149,MRR_Detection_042,CAN_SCAN_INDEX_2LSB_42,1.91
3.018129,0x149,MRR_Detection_042,CAN_DET_RANGE_42,24.35
3.018129,0x149,MRR_Detection_042,CAN_DET_CONFID_AZIMUTH_42,1.19
3.018129,0x149,MRR_Detection_042,CAN_DET_AZIMUTH_42,-0.32
3.018129,0x149,MRR_Detection_042,CAN_DET_HOST_VEH_CLUTTER_42,0.18
3.018129,0x149,MRR_Detection_042,CAN_DET_ND_TARGET_42,0.27
3.018129,0x149,MRR_Detection_042,CAN_DET_SUPER_RES_TARGET_42,0.38
3.018129,0x148,MRR_Detection_041,CAN_DET_AMPLITUDE_41,10.73
3.018129,0x148,MRR_Detection_041,CAN_DET_VALID_LEVEL_41,0.61
3.018129,0x148,MRR_Detection_041,CAN_DET_RANGE_RATE_41,3.51
3.018129,0x148,MRR_Detection_041,CAN_SCAN_INDEX_2LSB_41,0.89
3.018129,0x148,MRR_Detection_041,CAN_DET_RANGE_41,18.62
3.018129,0x148,MRR_Detection_041,CAN_DET_CONFID_AZIMUTH_41,0.4
3.018129,0x148,MRR_Detection_041,CAN_DET_AZIMUTH_41,1.07
3.018129,0x148,MRR_Detection_041,CAN_DET_HOST_VEH_CLUTTER_41,0.0
3.018129,0x148,MRR_Detection_041,CAN_DET_ND_TARGET_41,0.81
3.018129,0x148,MRR_Detection_041,CAN_DET_SUPER_RES_TARGET_41,0.57
3.018129,0x147,MRR_Detection_040,CAN_DET_AMPLITUDE_40,39.86
3.018129,0x147,MRR_Detection_040,CAN_DET_VALID_LEVEL_40,0.81
3.018129,0x147,MRR_Detection_040,CAN_DET_RANGE_RATE_40,-27.0
3.018129,0x147,MRR_Detection_040,CAN_SCAN_INDEX_2LSB_40,2.23
3.018129,0x147,MRR_Detection_040,CAN_DET_RANGE_40,229.93
3.018129,0x147,MRR_Detection_040,CAN_DET_CONFID_AZIMUTH_40,1.12
3.018129,0x147,MRR_Detection_040,CAN_DET_AZIMUTH_40,-0.29
3.018129,0x147,MRR_Detection_040,CAN_DET_HOST_VEH_CLUTTER_40,0.95
3.018129,0x147,MRR_Detection_040,CAN_DET_ND_TARGET_40,0.48
3.018129,0x147,MRR_Detection_040,CAN_DET_SUPER_RES_TARGET_40,0.29
3.018129,0x145,MRR_Detection_038,CAN_DET_AMPLITUDE_38,-3.89
3.018129,0x145,MRR_Detection_038,CAN_DET_VALID_LEVEL_38,0.73
3.018129,0x145,MRR_Detection_038,CAN_DET_RANGE_RATE_38,124.02
3.018129,0x145,MRR_Detection_038,CAN_SCAN_INDEX_2LSB_38,1.0
3.018129,0x145,MRR_Detection_038,CAN_DET_RANGE_38,176.33
3.018129,0x145,MRR_Detection_038,CAN_DET_CONFID_AZIMUTH_38,2.49
3.018129,0x145,MRR_Detection_038,CAN_DET_AZIMUTH_38,-2.46
3.018129,0x145,MRR_Detection_038,CAN_DET_HOST_VEH_CLUTTER_38,0.46
3.018129,0x145,MRR_Detection_038,CAN_DET_ND_TARGET_38,0.91
3.018129,0x145,MRR_Detection_038,CAN_DET_SUPER_RES_TARGET_38,0.27
3.018129,0x144,MRR_Detection_037,CAN_DET_AMPLITUDE_37,39.84
3.018129,0x144,MRR_Detection_037,CAN_DET_VALID_LEVEL_37,0.14
3.018129,0x144,MRR_Detection_037,CAN_DET_RANGE_RATE_37,-91.25
3.018129,0x144,MRR_Detection_037,CAN_SCAN_INDEX_2LSB_37,1.9
3.018129,0x144,MRR_Detection_037,CAN_DET_RANGE_37,71.11
3.018129,0x144,MRR_Detection_037,CAN_DET_CONFID_AZIMUTH_37,1.27
3.018129,0x144,MRR_Detection_037,CAN_DET_AZIMUTH_37,-3.12
3.018129,0x144,MRR_Detection_037,CAN_DET_HOST_VEH_CLUTTER_37,0.69
3.018129,0x144,MRR_Detection_037,CAN_DET_ND_TARGET_37,0.29
3.018129,0x144,MRR_Detection_037,CAN_DET_SUPER_RES_TARGET_37,0.59
3.018129,0x143,MRR_Detection_036,CAN_DET_AMPLITUDE_36,30.94
3.018129,0x143,MRR_Detection_036,CAN_DET_VALID_LEVEL_36,0.23
3.018129,0x143,MRR_Detection_036,CAN_DET_RANGE_RATE_36,-105.02
3.018129,0x143,MRR_Detection_036,CAN_SCAN_INDEX_2LSB_36,1.22
3.018129,0x143,MRR_Detection_036,CAN_DET_RANGE_36,235.91
3.018129,0x143,MRR_Detection_036,CAN_DET_CONFID_AZIMUTH_36,0.38
3.018129,0x143,MRR_Detection_036,CAN_DET_AZIMUTH_36,-0.01
3.018129,0x143,MRR_Detection_036,CAN_DET_HOST_VEH_CLUTTER_36,0.06
3.018129,0x143,MRR_Detection_036,CAN_DET_ND_TARGET_36,0.77
3.018129,0x143,MRR_Detection_036,CAN_DET_SUPER_RES_TARGET_36,0.44
3.018129,0x142,MRR_Detection_035,CAN_DET_AMPLITUDE_35,0.47
3.018129,0x142,MRR_Detection_035,CAN_DET_VALID_LEVEL_35,0.32
3.018129,0x142,MRR_Detection_035,CAN_DET_RANGE_RATE_35,-44.15
3.018129,0x142,MRR_Detection_035,CAN_SCAN_INDEX_2LSB_35,2.95
3.018129,0x142,MRR_Detection_035,CAN_DET_RANGE_35,84.18
3.018129,0x142,MRR_Detection_035,CAN_DET_CONFID_AZIMUTH_35,2.74
3.018129,0x142,MRR_Detection_035,CAN_DET_AZIMUTH_35,0.49
3.018129,0x142,MRR_Detection_035,CAN_DET_HOST_VEH_CLUTTER_35,0.27
3.018129,0x142,MRR_Detection_035,CAN_DET_ND_TARGET_35,0.94
3.018129,0x142,MRR_Detection_035,CAN_DET_SUPER_RES_TARGET_35,0.08
3.018129,0x141,MRR_Detection_034,CAN_DET_AMPLITUDE_34,-42.6
3.018129,0x141,MRR_Detection_034,CAN_DET_VALID_LEVEL_34,0.78
3.018129,0x141,MRR_Detection_034,CAN_DET_RANGE_RATE_34,96.88
3.018129,0x141,MRR_Detection_034,CAN_SCAN_INDEX_2LSB_34,0.19
3.018129,0x141,MRR_Detection_034,CAN_DET_RANGE_34,24.95
3.018129,0x141,MRR_Detection_034,CAN_DET_CONFID_AZIMUTH_34,2.46
3.018129,0x141,MRR_Detection_034,CAN_DET_AZIMUTH_34,-1.63
3.018129,0x141,MRR_Detection_034,CAN_DET_HOST_VEH_CLUTTER_34,0.17
3.018129,0x141,MRR_Detection_034,CAN_DET_ND_TARGET_34,0.13
3.018129,0x141,MRR_Detection_034,CAN_DET_SUPER_RES_TARGET_34,0.34
3.018129,0x140,MRR_Detection_033,CAN_DET_AMPLITUDE_33,2.57
3.018129,0x140,MRR_Detection_033,CAN_DET_VALID_LEVEL_33,0.5
3.018129,0x140,MRR_Detection_033,CAN_DET_RANGE_RATE_33,116.41
3.018129,0x140,MRR_Detection_033,CAN_SCAN_INDEX_2LSB_33,0.28
3.018129,0x140,MRR_Detection_033,CAN_DET_RANGE_33,35.97
3.018129,0x140,MRR_Detection_033,CAN_DET_CONFID_AZIMUTH_33,2.79
3.018129,0x140,MRR_Detection_033,CAN_DET_AZIMUTH_33,0.5
3.018129,0x140,MRR_Detection_033,CAN_DET_HOST_VEH_CLUTTER_33,0.36
3.018129,0x140,MRR_Detection_033,CAN_DET_ND_TARGET_33,0.58
3.018129,0x140,MRR_Detection_033,CAN_DET_SUPER_RES_TARGET_33,0.88
3.018129,0x13f,MRR_Detection_032,CAN_DET_AMPLITUDE_32,-52.74
3.018129,0x13f,MRR_Detection_032,CAN_DET_VALID_LEVEL_32,0.5
3.018129,0x13f,MRR_Detection_032,CAN_DET_RANGE_RATE_32,-84.41
3.018129,0x13f,MRR_Detection_032,CAN_SCAN_INDEX_2LSB_32,1.23
3.018129,0x13f,MRR_Detection_032,CAN_DET_RANGE_32,180.52
3.018129,0x13f,MRR_Detection_032,CAN_DET_CONFID_AZIMUTH_32,1.81
3.018129,0x13f,MRR_Detection_032,CAN_DET_AZIMUTH_32,-1.08
3.018129,0x13f,MRR_Detection_032,CAN_DET_HOST_VEH_CLUTTER_32,0.73
3.018129,0x13f,MRR_Detection_032,CAN_DET_ND_TARGET_32,0.53
3.018129,0x13f,MRR_Detection_032,CAN_DET_SUPER_RES_TARGET_32,0.83
3.018129,0x13e,MRR_Detection_031,CAN_DET_AMPLITUDE_31,6.42
3.018129,0x13e,MRR_Detection_031,CAN_DET_VALID_LEVEL_31,0.82
3.018129,0x13e,MRR_Detection_031,CAN_DET_RANGE_RATE_31,107.99
3.018129,0x13e,MRR_Detection_031,CAN_SCAN_INDEX_2LSB_31,1.95
3.018129,0x13e,MRR_Detection_031,CAN_DET_RANGE_31,154.18
3.018129,0x13e,MRR_Detection_031,CAN_DET_CONFID_AZIMUTH_31,2.71
3.018129,0x13e,MRR_Detection_031,CAN_DET_AZIMUTH_31,1.0
3.018129,0x13e,MRR_Detection_031,CAN_DET_HOST_VEH_CLUTTER_31,0.07
3.018129,0x13e,MRR_Detection_031,CAN_DET_ND_TARGET_31,0.89
3.018129,0x13e,MRR_Detection_031,CAN_DET_SUPER_RES_TARGET_31,0.26
3.018129,0x13d,MRR_Detection_030,CAN_DET_AMPLITUDE_30,27.6
3.018129,0x13d,MRR_Detection_030,CAN_DET_VALID_LEVEL_30,0.08
3.018129,0x13d,MRR_Detection_030,CAN_DET_RANGE_RATE_30,38.2
3.018129,0x13d,MRR_Detection_030,CAN_SCAN_INDEX_2LSB_30,2.16
3.018129,0x13d,MRR_Detection_030,CAN_DET_RANGE_30,108.15
3.018129,0x13d,MRR_Detection_030,CAN_DET_CONFID_AZIMUTH_30,1.24
3.018129,0x13d,MRR_Detection_030,CAN_DET_AZIMUTH_30,-0.6
3.018129,0x13d,MRR_Detection_030,CAN_DET_HOST_VEH_CLUTTER_30,0.45
3.018129,0x13d,MRR_Detection_030,CAN_DET_ND_TARGET_30,0.97
3.018129,0x13d,MRR_Detection_030,CAN_DET_SUPER_RES_TARGET_30,0.12
3.018129,0x13c,MRR_Detection_029,CAN_DET_AMPLITUDE_29,42.91
3.018129,0x13c,MRR_Detection_029,CAN_DET_VALID_LEVEL_29,0.33
3.018129,0x13c,MRR_Detection_029,CAN_DET_RANGE_RATE_29,9.89
3.018129,0x13c,MRR_Detection_029,CAN_SCAN_INDEX_2LSB_29,0.32
3.018129,0x13c,MRR_Detection_029,CAN_DET_RANGE_29,3.67
